Elevation,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,Tree
2594,19,210,59,1368,1627,Other
3417,9,595,138,2101,1590,Spruce
3373,10,376,39,1482,836,Other
3385,11,426,50,1566,752,Other
3328,14,256,-20,3180,1758,Other
2897,18,698,131,2271,780,Other
2901,16,671,135,2279,752,Other
2906,12,618,140,2296,698,Other
2507,6,30,3,1177,1538,Other
2519,18,60,22,1136,1398,Other
2522,14,242,36,977,1101,Other
2623,13,295,86,1458,1699,Other
2456,6,30,2,808,700,Other
3207,5,558,23,888,1920,Spruce
3419,18,335,70,3109,1399,Other
2627,8,297,111,1448,1749,Other
2499,6,30,1,1224,1366,Other
2500,13,60,3,1253,1357,Other
2506,15,85,20,1146,1159,Other
3402,17,516,76,1570,765,Other
3437,11,402,88,3153,1343,Other
2654,11,0,0,2608,1061,Other
2667,7,42,-2,1950,1697,Other
2625,10,300,106,1466,1828,Other
2583,12,192,76,1383,1666,Other
3383,18,458,74,1451,908,Other
3244,15,150,39,3511,2250,Spruce
2687,5,120,9,2105,1768,Other
3209,26,323,40,1295,1290,Other
3281,15,300,116,3510,2098,Other
3262,18,210,68,3540,2184,Spruce
3198,24,285,29,1273,1261,Other
2708,5,451,30,2376,1621,Other
2704,3,391,26,2333,1681,Other
2586,20,216,76,1443,1589,Other
2488,14,30,3,1296,1208,Other
3249,16,319,80,1397,1383,Other
2843,22,306,171,1226,769,Other
3263,13,108,31,3600,2460,Spruce
2621,13,362,76,1571,1820,Other
2508,32,108,53,743,551,Other
3426,11,768,193,2106,1642,Other
3286,13,408,120,1550,1535,Other
2870,16,408,198,1127,671,Other
2850,26,295,178,1237,780,Other
2784,32,313,135,1907,1383,Other
3405,15,577,110,1539,870,Other
2602,12,268,92,1499,1578,Other
2471,5,30,-3,1047,902,Other
2467,6,0,0,841,674,Other
2856,28,285,184,1249,792,Other
3387,9,569,99,1482,960,Other
3417,18,540,68,3400,1461,Other
2701,11,242,23,2278,1860,Other
2673,7,120,26,1907,1866,Other
2651,17,228,12,1837,1889,Other
3417,9,703,184,2089,1651,Other
2813,30,190,141,1343,886,Other
3390,10,553,51,1500,962,Other
2695,10,162,16,2208,1930,Other
2680,11,120,9,2105,1902,Other
2610,7,297,-11,1772,1950,Other
2615,9,283,70,1650,1809,Other
2596,12,242,51,1599,1690,Other
2602,8,240,80,1566,1600,Other
3474,6,907,241,2389,1397,Other
3367,20,532,134,1805,1772,Other
2671,5,108,28,1939,1931,Other
2473,9,42,3,1008,883,Other
2891,16,420,219,1142,708,Other
2736,9,503,108,2567,1535,Other
2612,15,234,-9,1839,2001,Other
2557,24,192,91,649,495,Other
3458,10,824,225,2343,1471,Other
3438,15,726,205,2226,1521,Other
3404,6,595,171,2052,1597,Other
3224,25,175,58,1426,1377,Other
3089,9,458,63,2249,1579,Other
3403,10,466,64,1556,972,Other
3415,14,454,76,1602,912,Other
3479,7,684,130,3435,1224,Other
2745,5,430,98,2652,1448,Other
2696,11,210,25,2182,1991,Other
2646,27,170,24,1897,2018,Other
2886,28,330,214,1249,816,Other
3153,4,90,18,916,1633,Spruce
3480,7,713,131,3463,1216,Other
2744,4,362,87,2737,1362,Other
2748,9,497,110,2631,1511,Other
2695,10,162,41,2162,2014,Other
2536,7,108,31,1179,1082,Other
3467,10,722,118,3520,1324,Other
2703,10,228,49,2218,2048,Other
2898,22,360,226,1243,830,Other
3467,9,755,118,3501,1289,Other
2653,13,85,7,2148,2070,Other
2554,11,67,9,1717,1680,Other
2520,12,42,4,1371,1290,Other
3367,21,446,134,2002,1539,Other
3428,14,552,126,2140,426,Other
3412,7,175,19,2864,458,Other
2756,16,361,72,2843,1318,Other
2613,10,30,4,2117,2108,Other
2627,20,30,5,2047,2121,Other
3335,31,384,102,1956,1548,Other
3268,12,285,70,1624,1558,Other
3371,13,760,100,1234,1677,Other
3397,9,240,0,2442,300,Other
3398,8,0,0,2711,424,Other
3334,15,395,95,3270,2379,Other
2767,12,450,90,2800,1412,Other
2608,11,95,14,1976,2041,Other
2538,22,95,14,1348,1291,Other
2551,15,150,35,1273,1201,Other
2570,18,283,134,300,190,Other
2848,17,162,50,3187,446,Other
2773,10,492,96,2801,1448,Other
2533,4,30,-3,1489,1473,Other
3372,16,874,101,1195,1905,Other
3386,14,787,47,1315,1630,Other
3351,13,451,112,3210,2345,Other
2534,10,67,-2,1449,1445,Other
2571,12,335,101,700,641,Other
3136,14,216,-32,1224,1114,Other
3043,13,1218,245,2899,1064,Other
2780,5,424,68,2949,1319,Other
3363,31,402,130,2112,1381,Other
3412,9,430,73,1560,1300,Other
3409,2,234,70,1718,1075,Other
3383,12,390,19,2347,457,Other
3382,10,362,18,2398,437,Other
3095,16,1318,226,2911,1328,Other
2873,8,268,75,3273,553,Other
2816,16,120,37,3270,757,Other
2559,9,42,5,1756,1809,Other
3388,7,134,-4,2911,424,Other
3425,13,990,76,3354,1112,Other
3378,15,543,139,3121,2251,Other
3242,9,170,2,2917,765,Spruce
3283,15,242,50,1999,1425,Other
3216,5,277,35,376,1236,Spruce
3382,12,366,128,2208,618,Other
3425,12,990,76,3245,1350,Other
2578,15,30,-6,1937,2024,Other
2559,5,108,12,1566,1638,Other
3315,21,313,82,2093,1345,Other
3235,3,175,11,150,1237,Spruce
3411,12,815,72,1423,1622,Other
3425,9,371,86,1650,1273,Other
2885,9,351,87,3363,624,Other
2810,9,283,48,3204,1140,Other
3405,13,1022,66,1320,1786,Other
3372,5,30,0,2768,591,Other
3373,6,0,0,2821,571,Other
2590,5,503,120,679,698,Other
3270,19,182,37,2012,1379,Other
3413,13,990,74,1359,1745,Other
3429,10,272,90,1752,1167,Other
3350,22,42,11,1910,1015,Other
3364,4,162,0,2605,571,Other
3372,7,67,-3,2888,514,Other
3404,10,1138,55,3290,992,Other
3171,15,957,21,3121,2672,Other
2559,6,85,3,1652,1771,Other
3195,5,0,0,2608,920,Spruce
3368,4,30,-1,2850,577,Other
3233,13,658,19,2995,3059,Other
3262,19,153,29,2014,1358,Other
3073,11,60,16,1500,1682,Spruce
3319,32,108,35,2143,836,Other
3339,28,162,85,2188,816,Other
3387,8,564,119,3449,150,Spruce
3404,7,1140,55,3093,1385,Other
2585,11,30,3,1900,2047,Other
2564,7,134,2,1637,1783,Other
2530,14,339,75,361,492,Other
3432,9,962,93,1423,1677,Other
3448,7,514,109,1693,1290,Other
3448,7,484,109,1708,1266,Other
3447,7,395,108,1756,1195,Other
3391,9,1084,189,3208,1001,Other
3403,6,1170,192,3055,1418,Other
3343,17,787,104,2916,2554,Spruce
2587,13,67,5,1865,2024,Other
2579,11,150,7,1747,1907,Other
2573,4,361,26,1339,1500,Other
2880,35,295,129,2481,741,Other
2992,9,0,0,2070,1307,Spruce
3453,7,666,114,1650,1399,Other
3358,9,60,7,2672,691,Other
3406,12,800,167,2888,2138,Other
2939,11,787,141,3255,793,Other
3457,8,612,118,1704,1333,Other
2577,4,319,23,1442,1632,Other
2843,25,256,121,1844,757,Other
3299,29,60,5,2123,799,Other
3267,30,108,26,2270,702,Other
3298,26,162,38,2357,671,Other
3345,13,30,-5,2682,641,Other
3378,12,992,176,3140,990,Other
2674,23,162,35,2297,2542,Other
2624,12,30,11,2117,2307,Other
2576,3,382,24,1377,1584,Other
3175,10,85,-4,2407,966,Spruce
2846,25,247,124,1855,732,Other
3260,27,30,-2,2186,741,Other
3345,7,150,-20,2971,604,Other
3233,13,577,117,2783,3303,Other
2767,8,228,37,2611,2100,Other
3237,8,30,-3,2270,671,Other
2615,11,212,11,1842,2060,Other
2578,4,424,22,1366,1605,Other
2823,24,180,101,1934,649,Other
3313,13,60,-5,2620,541,Other
3321,12,0,0,2689,543,Other
2861,19,270,139,1865,680,Other
3330,31,162,67,2174,743,Other
2977,16,696,179,3030,878,Other
2850,23,240,128,1905,638,Other
2836,24,210,114,1932,618,Other
3289,19,0,0,2569,503,Other
3354,12,1087,115,2713,1900,Other
2586,10,492,22,1355,1639,Other
3127,13,182,6,2084,641,Spruce
3256,26,95,16,2297,618,Other
3368,7,990,166,2780,1529,Other
3243,22,558,127,2631,2732,Spruce
2736,12,67,6,2467,2215,Other
2656,18,42,9,2063,2440,Other
2634,14,351,26,1742,2012,Other
3211,23,488,-21,2089,1008,Other
3338,12,789,136,2925,1115,Other
3177,13,306,61,2580,3123,Other
2741,10,95,11,2493,2173,Other
2837,19,242,118,1947,573,Other
2669,18,42,11,2059,2514,Other
2546,9,466,43,1050,1415,Other
2653,9,361,36,1789,2156,Other
2644,6,430,29,1739,2072,Other
3312,11,277,44,3174,607,Spruce
3327,12,1106,145,2565,1937,Other
2794,24,124,75,2069,446,Other
3013,12,95,14,1848,1412,Spruce
3131,1,488,67,1187,1099,Spruce
3319,13,1104,145,2530,1974,Other
2674,4,297,38,1813,2290,Other
2868,33,153,68,752,677,Other
3310,10,1150,194,2482,2098,Other
3310,10,1090,194,2475,2155,Other
2889,23,335,164,1897,618,Other
3093,19,277,20,2431,3378,Other
2595,8,360,56,1320,1724,Other
2830,32,180,105,2055,457,Other
3417,46,342,186,2405,607,Other
3244,8,258,44,3037,277,Spruce
3219,9,603,103,2377,2642,Spruce
3072,22,331,41,2423,3175,Other
3044,22,391,63,1849,1482,Spruce
2934,28,360,209,1926,618,Other
3233,13,366,33,3192,418,Spruce
3304,17,541,102,2846,1018,Other
3035,15,420,68,2563,2750,Other
2829,13,674,99,2792,1871,Other
2941,28,360,216,1944,612,Other
2827,34,180,102,2089,437,Other
2822,18,631,92,2725,1936,Other
2679,9,295,-18,1824,2553,Other
2668,15,324,-21,1782,2498,Other
2866,32,240,141,2058,488,Other
2810,21,300,-36,2591,175,Spruce
3220,5,451,72,792,499,Spruce
3441,10,789,241,2140,1027,Other
2577,20,256,42,1431,2058,Other
3104,12,150,40,1503,1129,Spruce
2918,12,1006,123,2582,1354,Other
2717,13,300,6,1987,2661,Other
3151,11,60,0,1736,277,Spruce
2835,29,319,-24,2646,182,Spruce
3262,7,641,28,630,649,Spruce
3332,2,750,130,778,1138,Other
2920,12,642,76,2659,1786,Other
2986,16,931,189,2605,1414,Other
2681,8,301,96,1829,2672,Other
2578,17,150,39,1275,1915,Other
3225,24,300,21,1981,800,Spruce
3007,15,458,262,1888,780,Other
3323,11,525,89,721,1653,Other
3413,11,779,207,1989,1200,Other
2915,12,582,71,2619,1849,Other
2943,31,342,199,1996,661,Other
2889,28,277,148,2063,571,Other
2862,28,228,120,2109,511,Other
3286,6,658,96,696,725,Spruce
3375,12,840,118,1048,2190,Spruce
2900,12,1082,234,2491,1436,Other
2525,16,85,16,1057,1719,Other
3338,2,603,43,924,1377,Other
2837,20,638,208,2652,1874,Other
2751,16,457,117,2617,2079,Other
2541,15,60,2,1167,1921,Other
3335,6,589,40,966,1283,Other
2884,22,967,107,2437,1470,Other
2653,27,180,68,1776,2750,Other
2657,26,182,73,1729,2697,Other
2839,31,170,95,2167,524,Other
3323,46,153,123,2754,400,Other
2774,14,469,145,2670,2038,Other
3195,20,150,20,1624,331,Spruce
2898,39,228,153,2122,618,Other
2882,39,216,137,2140,626,Other
3068,3,85,4,1906,1292,Spruce
3353,8,480,42,841,1657,Other
3401,13,666,201,2321,912,Spruce
2942,27,376,191,1928,837,Other
2893,13,234,34,2371,2270,Other
2875,11,361,33,2397,2067,Other
2876,27,819,98,2326,1595,Other
2868,28,212,123,2105,674,Other
2856,30,190,110,2135,646,Other
3348,8,516,19,750,2192,Other
2921,22,837,255,2290,1674,Other
2840,23,558,207,2462,1981,Other
2669,15,212,35,2352,2356,Other
2663,17,210,29,2324,2377,Other
2554,7,0,0,1273,2364,Other
3004,6,212,22,2735,685,Spruce
3010,17,108,14,1966,3450,Spruce
2846,8,859,83,2250,1654,Other
2868,12,859,188,2250,1667,Other
2858,25,726,79,2240,1687,Other
2837,19,757,59,2233,1682,Other
2849,12,845,84,2220,1687,Other
2799,21,450,166,2443,2082,Other
2651,24,90,44,1945,2713,Other
2879,16,247,128,2011,792,Other
2855,24,162,110,2101,711,Other
3033,16,180,17,1892,3532,Spruce
2924,29,680,258,2224,1812,Other
2676,20,175,47,2430,2335,Other
2633,27,60,26,1905,2755,Other
2872,16,242,121,2010,805,Other
2866,16,212,115,2040,778,Other
3355,3,323,29,878,2010,Other
3262,5,805,131,1860,2356,Spruce
2847,23,659,69,2185,1749,Other
2825,8,731,53,2165,1740,Other
2831,7,752,66,2162,1741,Other
2634,15,90,0,2279,2461,Other
3184,23,350,122,1236,319,Spruce
3346,8,270,35,969,1771,Spruce
2884,8,30,3,2210,2701,Other
2648,19,95,19,2353,2420,Other
2617,15,85,13,2045,2656,Other
3024,25,552,74,2964,499,Spruce
3351,5,256,23,942,1982,Other
3353,5,268,24,938,2012,Other
2825,17,624,48,2121,1806,Other
2870,30,573,204,2148,1917,Other
2625,8,30,-8,2230,2524,Other
2594,19,85,6,1650,2897,Other
2616,16,120,33,1571,2888,Other
3355,4,258,21,964,2044,Other
2834,23,566,56,2101,1842,Other
3108,23,67,26,2731,1292,Other
3128,9,485,102,1681,3482,Spruce
2813,10,618,56,2046,1860,Other
2905,22,655,204,2040,1875,Other
3180,11,90,13,1310,153,Spruce
3268,9,210,40,1243,1006,Spruce
3321,7,150,10,1140,1630,Other
3346,8,350,24,997,2616,Other
3077,14,0,0,2784,1222,Other
2902,11,180,15,2112,2870,Other
2836,11,0,0,2075,2432,Other
2820,18,604,59,2014,1890,Other
2616,11,30,0,2144,2631,Other
2875,28,618,174,1980,1926,Other
3329,5,90,11,1148,1756,Other
3344,5,127,5,1090,1994,Other
2630,24,95,21,1897,2678,Other
2656,23,190,53,1616,2744,Other
3193,5,150,7,1354,190,Spruce
2839,28,541,85,1922,1981,Other
2774,22,319,108,2021,2151,Other
2623,16,90,12,2003,2631,Other
2630,21,95,19,1945,2639,Other
3267,15,616,208,1019,466,Spruce
3202,11,390,127,1001,680,Spruce
3311,7,30,0,1261,1618,Other
2809,13,30,4,2001,2356,Other
2795,9,430,38,1914,2016,Other
2739,22,210,73,2120,2326,Other
2720,23,190,72,2177,2388,Other
2626,13,120,15,2052,2594,Other
2798,5,0,0,1994,2337,Other
2646,25,150,35,1958,2575,Other
2796,2,0,0,1948,2321,Other
2748,10,0,0,2024,1018,Other
2751,16,30,7,2233,882,Spruce
3158,10,240,6,3048,977,Spruce
2814,5,60,-2,1889,2496,Other
2646,6,0,0,2215,2493,Other
2652,11,162,19,2177,2493,Other
2653,21,212,42,2060,2502,Other
2710,30,242,99,1826,2536,Other
2722,24,268,111,1768,2548,Other
3220,14,247,66,3328,819,Spruce
2802,21,120,24,1860,2230,Other
2851,24,390,106,1774,2130,Other
2744,20,277,64,1842,2248,Other
2724,28,268,113,1819,2506,Other
3348,10,134,14,1302,2001,Spruce
3162,17,295,8,3046,1003,Other
3313,17,914,232,1434,3113,Spruce
2789,9,0,0,1850,2376,Other
2674,24,85,30,2221,2430,Other
2669,21,170,37,2190,2432,Other
2714,24,272,103,1900,2461,Other
3035,5,30,0,2639,1350,Other
2818,22,313,73,1719,2190,Other
3251,7,85,4,1739,2084,Spruce
2774,18,242,22,1702,2223,Other
2649,3,0,0,2030,2385,Other
3217,20,108,7,2029,1772,Spruce
2784,11,60,0,1756,2446,Other
2702,22,127,56,2132,2341,Other
2778,3,30,1,1712,2420,Other
2706,22,255,62,2145,2312,Other
2749,17,361,54,1840,2348,Other
3052,11,499,78,2905,1129,Spruce
3178,23,95,24,2438,1490,Spruce
2996,15,671,115,1679,2899,Other
2747,21,108,8,1559,2375,Other
2698,18,162,51,1944,2230,Other
2755,20,424,115,1974,2233,Other
3119,26,85,23,2993,1114,Spruce
2719,18,216,73,1959,2195,Other
3290,14,323,62,1710,845,Spruce
2831,14,256,56,1595,2647,Other
2687,11,60,-2,1572,2268,Other
2752,14,335,100,2015,2130,Other
2767,1,454,72,1945,2143,Other
2991,15,760,155,1529,2768,Other
3279,13,794,203,577,1182,Spruce
3108,11,309,-30,2588,618,Spruce
3239,11,30,-2,1087,1173,Spruce
3094,12,569,-10,2803,765,Spruce
3233,12,779,43,2002,541,Spruce
2840,37,120,69,2173,1410,Spruce
3079,22,297,81,1781,2205,Other
2726,17,210,28,1463,2107,Other
2742,10,319,62,1590,2037,Other
2745,11,342,68,1608,2030,Other
3259,7,778,51,2018,607,Spruce
3274,8,731,48,2001,685,Spruce
2850,15,420,89,1290,2802,Other
2714,10,277,19,1301,2041,Other
2743,9,331,42,1374,1984,Other
3393,8,297,46,1899,2215,Spruce
3036,27,335,76,1811,2197,Other
2738,8,0,0,1150,2222,Other
2724,12,313,29,1288,2001,Other
2740,10,351,46,1333,1967,Other
2750,5,371,49,1381,1935,Other
2759,5,474,69,1468,1855,Other
2851,28,162,70,2282,1584,Spruce
2877,5,0,0,1839,1921,Other
3012,6,30,-1,2984,1587,Spruce
3063,14,212,46,1240,2725,Spruce
2750,5,0,0,990,2213,Other
3355,16,872,63,2233,1020,Spruce
3348,11,30,8,2106,2131,Spruce
3191,17,376,119,3258,1622,Spruce
2757,3,30,1,904,2227,Other
2905,35,175,124,2483,1736,Spruce
2759,2,0,0,878,2227,Other
2936,23,0,0,1471,2574,Other
3385,10,210,36,2221,2488,Other
3265,13,256,83,994,1682,Spruce
3036,13,511,91,2789,1744,Spruce
3410,7,362,37,2250,2655,Other
3149,5,30,2,323,1591,Spruce
3362,17,60,13,2290,2400,Other
3397,10,216,24,2280,2546,Other
3417,10,342,44,2310,2688,Other
3187,12,450,149,3561,1770,Spruce
3396,11,525,104,2560,1230,Spruce
3401,10,120,28,2432,2586,Other
3271,21,641,217,3664,1948,Spruce
2867,3,67,1,1489,2695,Other
3061,9,180,10,2908,601,Spruce
3378,14,67,2,2502,2509,Other
3049,3,85,2,2782,902,Spruce
3382,13,108,6,2534,2506,Other
3247,5,182,-7,752,1895,Spruce
3276,14,108,1,2903,577,Spruce
3449,13,547,80,2700,1616,Spruce
3292,6,60,10,2889,730,Spruce
3376,10,255,11,2614,2431,Other
3053,11,446,78,2252,2361,Spruce
3183,24,335,144,3540,2190,Spruce
3250,31,450,205,3781,2266,Spruce
2957,33,430,26,2053,1103,Other
3198,9,30,-1,3069,450,Spruce
3074,12,90,16,2576,684,Spruce
3276,5,95,-2,1129,2353,Spruce
2861,29,30,-6,2040,1485,Other
2930,22,120,71,1136,3291,Spruce
3035,13,509,176,1771,2980,Spruce
3082,26,182,61,2906,2619,Spruce
3191,8,679,184,2377,2791,Spruce
3091,20,741,54,1999,815,Other
3021,25,283,162,534,2911,Other
3026,17,379,167,1040,3421,Other
3187,9,731,176,2445,2951,Spruce
3412,29,335,183,3725,3061,Other
3110,6,30,0,510,2105,Spruce
3377,25,300,148,3813,3042,Other
3143,9,573,106,1950,914,Other
3365,22,270,136,3823,3081,Other
3110,1,30,1,560,1991,Spruce
3413,11,162,52,1760,3014,Other
3298,15,433,17,1064,2800,Spruce
3137,14,684,100,1822,765,Other
3420,15,342,182,3743,3301,Other
3409,16,190,38,1775,3042,Other
3109,15,484,39,1981,845,Other
3409,18,300,171,3783,3314,Other
3381,16,301,69,1639,3007,Spruce
3390,8,474,68,3701,2240,Other
3411,16,309,173,3797,3354,Other
3305,37,127,76,3919,3293,Other
3364,9,319,42,3764,2100,Other
3200,28,324,140,3190,3093,Spruce
3417,20,335,179,3853,3461,Other
3148,8,323,50,1714,3409,Spruce
3368,15,300,46,1880,3192,Other
3318,20,150,21,1400,3019,Spruce
3072,16,192,58,1463,1215,Spruce
3200,10,42,3,4227,3231,Spruce
3353,9,234,31,1848,3199,Other
3144,13,242,65,3417,3159,Spruce
3347,5,170,25,1818,3207,Other
3375,9,371,53,3882,2083,Other
3203,11,60,-8,4168,3349,Other
3381,11,395,59,3902,2081,Other
3130,11,60,-6,4018,3260,Spruce
3043,14,335,55,1140,1180,Other
3264,10,127,5,3323,1572,Spruce
3502,13,330,95,3918,3818,Other
3474,24,258,111,3968,3745,Other
3336,37,242,-26,4094,3601,Other
3417,21,361,20,2173,3467,Other
3364,8,272,42,2029,3399,Other
3337,9,95,15,1891,3340,Other
3055,12,331,-44,641,1396,Spruce
3150,11,153,43,2184,638,Spruce
3187,10,67,6,2758,1271,Spruce
3444,23,192,81,4034,3784,Other
3379,13,313,-17,2113,3476,Other
3090,18,67,27,1911,418,Spruce
3033,15,488,79,1320,421,Other
3182,18,60,-2,4270,3467,Spruce
3360,12,234,38,2038,3435,Other
3119,6,247,-13,1107,1790,Spruce
3268,20,0,0,4432,3589,Spruce
3225,11,134,12,4480,3537,Spruce
3302,13,503,78,2858,3368,Other
3489,26,342,92,2455,3703,Other
3390,12,212,-6,2216,3582,Other
3034,5,335,-65,660,1307,Spruce
3426,18,182,26,4127,3918,Other
3296,21,649,199,3305,3513,Other
3163,14,42,1,1396,2442,Spruce
3286,19,616,188,3427,3528,Other
3303,13,421,79,2780,3262,Other
3413,11,162,16,2324,3672,Other
3467,19,175,60,4089,4131,Other
3321,7,418,97,2899,3287,Other
3052,11,201,35,1233,2619,Spruce
3464,27,242,67,2460,3759,Other
3395,10,124,-1,2275,3598,Other
3381,8,201,-6,2143,3425,Other
3309,8,210,-25,1974,3197,Other
3388,5,124,-8,2250,3532,Other
3001,9,150,36,285,1034,Spruce
3456,12,716,144,4089,2931,Other
3268,19,361,132,3849,3601,Other
3270,18,426,145,3766,3600,Other
3120,9,0,0,1290,2067,Spruce
3400,16,0,0,4224,4121,Other
3369,17,95,18,4309,4000,Other
3444,33,153,47,2470,3747,Other
3383,8,95,-4,2249,3457,Other
3011,3,228,33,488,1075,Spruce
3293,17,534,167,3707,3645,Other
3559,13,218,57,2652,3931,Other
3417,21,90,20,2444,3682,Other
3328,14,90,-6,2079,3190,Other
2866,2,175,49,832,484,Other
3282,23,247,53,3314,1383,Other
3364,14,376,88,3494,1528,Other
3445,13,558,120,4154,3037,Other
3321,15,541,38,3529,3492,Other
3317,15,285,93,3000,3168,Other
3423,24,90,26,2464,3674,Other
3387,8,60,-12,4319,4186,Other
3311,19,552,173,3759,3618,Other
3327,16,524,44,3569,3486,Other
3139,8,390,29,1767,2761,Spruce
3520,27,234,18,2597,3814,Other
3014,5,162,3,430,1050,Spruce
3431,11,443,95,4198,3131,Other
3154,14,108,-15,1530,2335,Spruce
3401,20,295,51,4211,3293,Other
3374,8,30,4,4403,4200,Other
3332,18,376,147,4113,3790,Other
3333,18,531,181,3866,3632,Other
3052,9,90,23,1556,42,Other
3382,13,782,133,4358,2407,Other
3394,23,277,49,4273,3247,Other
3354,17,390,167,4219,3841,Other
3190,17,124,26,2490,2761,Spruce
3162,11,446,42,1956,2642,Spruce
3372,14,666,123,4413,2496,Other
3392,23,277,56,4305,3210,Spruce
3371,9,42,5,4455,4334,Other
3366,20,342,169,4313,3887,Other
3163,11,589,61,1760,2601,Spruce
2866,34,228,20,819,582,Other
3360,13,566,102,4468,2561,Other
3364,12,30,-7,4350,3485,Other
3354,7,67,-10,4546,4335,Other
3380,11,85,6,4380,3596,Other
3391,17,467,43,3865,3439,Other
3205,22,90,23,2706,2707,Spruce
3225,17,270,-27,1622,2503,Spruce
3351,14,404,72,3961,1922,Spruce
3342,11,108,6,4417,3296,Other
3367,3,30,1,4570,4441,Other
3397,19,604,212,4119,3607,Other
3139,8,648,122,1653,2520,Spruce
3406,18,577,58,4052,3522,Other
3240,7,30,1,3190,2897,Other
3051,13,618,231,391,960,Other
3416,18,564,68,4066,3501,Other
3245,8,0,0,3231,2888,Other
3286,18,268,48,1691,2624,Other
3322,13,350,43,3947,1907,Other
3321,14,376,42,3976,1935,Other
3358,10,170,4,4530,3566,Other
3040,17,108,36,150,774,Spruce
3149,11,510,108,690,1376,Other
3243,17,30,11,2982,2630,Spruce
3142,11,499,99,660,1359,Other
3316,8,30,0,4595,3290,Other
