,Unnamed: 0,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code,labels
3049,3049,673368.9795379667,APARTMENTS,2,1,53.326703480407474,-6.220637955065432,1608,2158,71,D8,0
3050,3050,975549.6618134362,HOUSE,3,3,53.332735791943946,-6.205627178734347,1635,2967,71,D8,0
3051,3051,809846.8573502203,APARTMENTS,3,2,53.32162306847253,-6.205485176799145,1769,2320,71,D8,0
3052,3052,292563.03149281093,HOUSE,1,3,53.33701937267201,-6.210043182173166,1475,2452,71,D8,0
3053,3053,289990.4639216628,HOUSE,1,2,53.33614052728724,-6.218542571018632,1465,2120,71,D8,0
3054,3054,578775.4310575686,APARTMENTS,2,1,53.31677367945024,-6.216690835082022,2287,1588,71,D8,0
3055,3055,564128.8028326796,HOUSE,2,1,53.33315115812072,-6.2139859693368455,1887,1782,71,D8,0
3056,3056,563932.6535719357,APARTMENTS,2,1,53.32363544726785,-6.202968924285256,1410,2405,71,D8,0
3057,3057,541154.8820280854,HOUSE,2,2,53.32725517487883,-6.210211415913534,1719,3097,71,D8,0
3058,3058,807376.5993361841,HOUSE,3,1,53.32795602105592,-6.21680495431995,2081,2733,71,D8,0
3059,3059,948182.8563685138,HOUSE,3,2,53.32417798577227,-6.208730303198913,1314,2933,71,D8,0
3060,3060,1116816.399988484,HOUSE,4,3,53.32051838178155,-6.207210952678466,1758,2476,71,D8,0
3061,3061,1294102.7803729598,HOUSE,4,1,53.32974899003019,-6.208971766280262,1746,2884,71,D8,0
3062,3062,998921.8401139156,APARTMENTS,3,1,53.33585945730346,-6.210588107371819,1560,1976,71,D8,0
3063,3063,572067.3564545959,HOUSE,2,1,53.33538594773636,-6.217994652798611,2275,2485,71,D8,0
3064,3064,908507.3827697948,APARTMENTS,3,1,53.32913405543319,-6.20662850698188,2217,2688,71,D8,0
3065,3065,533581.3082302632,HOUSE,2,3,53.3388268551654,-6.209113135193334,2363,2873,71,D8,0
3066,3066,312944.3366820637,HOUSE,1,3,53.31974631747924,-6.2120433808031095,1751,1926,71,D8,0
3067,3067,564902.2336493806,APARTMENTS,2,1,53.32477066344486,-6.20486986069796,1868,2755,71,D8,0
3068,3068,819656.9845532187,HOUSE,3,2,53.3287969367457,-6.20941359893354,2133,2549,71,D8,0
3069,3069,571117.5430728891,HOUSE,2,1,53.3224249713739,-6.209160848553894,1655,2123,71,D8,0
3070,3070,332982.8044801195,HOUSE,1,2,53.325117147162,-6.2037758285576885,1926,1749,71,D8,0
3071,3071,1001787.3751686296,HOUSE,3,3,53.33829355025254,-6.219024899430469,2315,3004,71,D8,0
3072,3072,652302.5616418414,APARTMENTS,2,1,53.33283715570696,-6.217277310229849,2176,2183,71,D8,0
3073,3073,576807.3110526723,HOUSE,2,2,53.31619995437944,-6.216388533716009,1701,2845,71,D8,0
3074,3074,561750.075492798,HOUSE,2,3,53.32908169892124,-6.216521436301205,2135,2967,71,D8,0
3075,3075,635716.9825785024,HOUSE,2,2,53.32640652379276,-6.211348532219429,2422,1686,71,D8,0
3076,3076,640983.0095698385,HOUSE,2,1,53.325035745490126,-6.209923703069253,1679,2338,71,D8,0
3077,3077,1237278.7700538563,APARTMENTS,4,1,53.33873555675413,-6.215270132630329,1328,2786,71,D8,0
3078,3078,671976.3817009985,HOUSE,2,1,53.32588876397728,-6.2023200841286,1925,2524,71,D8,0
3079,3079,806240.7609875705,HOUSE,3,1,53.32691975143238,-6.208157544824649,2195,2645,71,D8,0
3080,3080,1239315.040996661,HOUSE,4,1,53.33548053611861,-6.213578420762517,1576,1828,71,D8,0
3081,3081,879207.9900339812,HOUSE,3,1,53.32713376126514,-6.210338283017024,1814,2411,71,D8,0
3082,3082,532302.0301099126,HOUSE,2,3,53.335429962460495,-6.210066359954547,1847,2001,71,D8,0
3083,3083,258743.04485663577,HOUSE,1,2,53.31638179693753,-6.209433407186585,1753,2907,71,D8,0
3084,3084,278208.9539377721,HOUSE,1,1,53.32401221463006,-6.202271372023214,1810,1871,71,D8,0
3085,3085,797349.2745278083,HOUSE,3,2,53.32941736846004,-6.206899701799206,1755,2672,71,D8,0
3086,3086,199165.866975761,HOUSE,2,2,53.63894618629546,-6.191704886909446,6202,25790,72,Unknown,1
3087,3087,225363.1312972913,APARTMENTS,2,1,53.65112396083461,-6.189011108571078,5734,25762,72,Unknown,-1
3088,3088,312661.73179704766,HOUSE,3,1,53.64560741799262,-6.201832002807127,5811,26118,72,Unknown,1
3089,3089,100877.48825120684,HOUSE,1,1,53.62950471036484,-6.191577523265455,6170,26026,72,Unknown,1
3090,3090,184404.8033258924,HOUSE,2,1,53.64807700231893,-6.1747542147171615,6138,25877,72,Unknown,-1
3091,3091,354188.89951793413,HOUSE,3,1,53.6421331322852,-6.223550498940782,5606,26038,72,Unknown,1
3092,3092,273215.030877586,APARTMENTS,3,3,53.65045447664686,-6.211348484887794,5883,26630,72,Unknown,1
3093,3093,106430.07140744422,HOUSE,1,3,53.64826439477606,-6.187792686344011,6342,26728,72,Unknown,-1
3094,3094,303370.5900470007,APARTMENTS,3,1,53.63525228445423,-6.228984090267211,6487,26463,72,Unknown,1
3095,3095,290970.599456817,APARTMENTS,3,1,53.63547109583815,-6.227280638115253,5599,25754,72,Unknown,1
3096,3096,115018.29985642098,HOUSE,1,1,53.623810508644965,-6.236017735694242,6500,25821,72,Unknown,-1
3097,3097,96365.40580471775,APARTMENTS,1,3,53.6353719658448,-6.217574847690291,4983,26322,72,Unknown,1
3098,3098,105806.2498562806,HOUSE,1,2,53.63427426946617,-6.208986005389866,6229,25987,72,Unknown,1
3099,3099,298655.45053067314,HOUSE,3,1,53.63175953114421,-6.222426511866232,6285,26446,72,Unknown,1
3100,3100,386342.1633308434,HOUSE,4,1,53.62499709280035,-6.21740072123741,5465,25755,72,Unknown,1
3101,3101,201505.71220266155,APARTMENTS,2,3,53.63078296189641,-6.194348266649988,5598,25840,72,Unknown,1
3102,3102,204184.03998759357,HOUSE,2,2,53.62849631818085,-6.197857171242159,6910,25188,72,Unknown,1
3103,3103,184377.0549247733,HOUSE,2,1,53.632747079529615,-6.209854654410516,6681,25588,72,Unknown,1
3104,3104,347453.6531162861,APARTMENTS,3,1,53.61574906279345,-6.202997420843535,5662,25940,72,Unknown,1
3105,3105,307033.98218679987,APARTMENTS,3,1,53.62694314503926,-6.210318339872674,5541,26578,72,Unknown,1
3106,3106,180199.69652250985,HOUSE,2,2,53.63304480729413,-6.207652144851475,6780,26271,72,Unknown,1
3107,3107,233525.57676644492,APARTMENTS,2,1,53.61943775869592,-6.209750672688407,6416,25886,72,Unknown,1
3108,3108,230556.99920029184,APARTMENTS,2,2,53.62000858091103,-6.225859629429476,6865,26320,72,Unknown,1
3109,3109,458791.2318784242,HOUSE,4,3,53.63597510339921,-6.2187212571302855,5610,26110,72,Unknown,1
3110,3110,288170.94682587235,APARTMENTS,3,2,53.63008657918348,-6.203617704238892,6805,26492,72,Unknown,1
3111,3111,231728.53741875588,HOUSE,2,2,53.61447530413624,-6.209730706822954,5536,25784,72,Unknown,1
3112,3112,390266.36763112905,HOUSE,4,2,53.618194803939815,-6.211628203954055,6392,25856,72,Unknown,1
3113,3113,117660.7985697936,APARTMENTS,1,1,53.641297710870695,-6.20733238178619,6407,26520,72,Unknown,1
3114,3114,99687.1513886477,APARTMENTS,1,3,53.61971493216798,-6.213600847328176,6447,26453,72,Unknown,1
3115,3115,292147.860887637,HOUSE,3,1,53.621380812696025,-6.210838552333751,6109,26429,72,Unknown,1
3116,3116,217483.28553473976,HOUSE,2,3,53.61942116753094,-6.213150290812817,6189,25914,72,Unknown,1
3117,3117,91535.56752212164,APARTMENTS,1,1,53.625517242865975,-6.217251267091984,6510,25818,72,Unknown,1
3118,3118,116710.28156309828,HOUSE,1,1,53.63177429397372,-6.189826345912162,6042,27098,72,Unknown,1
3119,3119,111811.05815029547,HOUSE,1,2,53.62879351579085,-6.226098323418726,5409,25889,72,Unknown,1
3120,3120,316612.9750905291,HOUSE,3,2,53.61799723374939,-6.194567203456353,6311,25912,72,Unknown,1
3121,3121,337160.17478291504,HOUSE,3,2,53.40057254959613,-6.37353147547336,3820,9763,73,D15,0
3122,3122,183887.14781322883,HOUSE,2,2,53.3948515049652,-6.380213193092401,4656,8056,73,D15,0
3123,3123,530408.3729307973,HOUSE,5,3,53.40021847108241,-6.372248914079051,4758,10783,73,D15,0
3124,3124,460471.8010098364,HOUSE,4,2,53.39288236103353,-6.388331462287737,3961,8386,73,D15,0
3125,3125,239813.6798731136,HOUSE,2,2,53.40009953194237,-6.373145761104268,4035,10273,73,D15,0
3126,3126,302473.2038300388,HOUSE,3,1,53.41393236797814,-6.393481448220972,4325,10496,73,D15,0
3127,3127,333255.6105763257,HOUSE,3,1,53.3994760575307,-6.391226813599182,4439,12077,73,D15,0
3128,3128,411550.5642027699,HOUSE,4,3,53.4125748781154,-6.3737651451777815,3685,11664,73,D15,0
3129,3129,309481.5194558534,HOUSE,3,1,53.40730889012405,-6.373729946013415,3481,9145,73,D15,0
3130,3130,93082.0390963412,HOUSE,1,2,53.41252690085246,-6.348870604357843,4235,12194,73,D15,-1
3131,3131,203625.8414938309,HOUSE,2,1,53.41271305034018,-6.36924109635424,3999,8161,73,D15,0
3132,3132,274224.58905994426,HOUSE,3,1,53.41098818100148,-6.379683165931965,4393,10397,73,D15,0
3133,3133,495869.3579050341,HOUSE,5,2,53.39804467778043,-6.394796657444199,4472,7890,73,D15,0
3134,3134,316978.05601684947,APARTMENTS,3,3,53.404503060037705,-6.396747427961374,3895,10761,73,D15,0
3135,3135,119879.4721130472,HOUSE,1,2,53.41271087432309,-6.373547068064672,4222,11161,73,D15,0
3136,3136,334216.35778077715,HOUSE,3,1,53.41390463306967,-6.381013464310078,4049,10712,73,D15,0
3137,3137,320430.3058291859,APARTMENTS,3,1,53.40460973262892,-6.390190439778764,4371,7762,73,D15,0
3138,3138,392759.0230229907,HOUSE,4,1,53.41377534904351,-6.38324991525829,3747,9133,73,D15,0
3139,3139,445087.6529488397,HOUSE,4,1,53.4096997795412,-6.380502103864474,4007,10267,73,D15,0
3140,3140,207418.7588918148,HOUSE,2,3,53.40863370848633,-6.367819697327462,3863,10758,73,D15,0
3141,3141,217886.84608380508,HOUSE,2,1,53.41492567575296,-6.3889165828561465,3756,10121,73,D15,0
3142,3142,291482.9958386273,HOUSE,3,1,53.401739263493575,-6.383309551946755,4205,10246,73,D15,0
3143,3143,99118.3287655107,HOUSE,1,1,53.39737612632892,-6.385816185933575,4508,9568,73,D15,0
3144,3144,189690.0320352644,HOUSE,2,1,53.403951381013975,-6.394545351101613,4043,11556,73,D15,0
3145,3145,271473.888565567,HOUSE,3,2,53.40261364615945,-6.368659758992726,3369,10772,73,D15,0
3146,3146,340688.3897914274,HOUSE,3,3,53.41985946136467,-6.379375610525576,4079,10736,73,D15,0
3147,3147,115372.4070560712,HOUSE,1,2,53.40767270996965,-6.390010930187164,4461,11315,73,D15,0
3148,3148,335230.54082691134,HOUSE,3,1,53.40676909640971,-6.393379532980353,4684,9536,73,D15,0
3149,3149,338450.2361022388,HOUSE,3,2,53.39962740013682,-6.385106759364517,3897,9718,73,D15,0
3150,3150,407989.2716017152,APARTMENTS,4,3,53.40722937831282,-6.3747970271931695,3696,11964,73,D15,0
3151,3151,319048.36605378654,HOUSE,3,3,53.41838625634206,-6.376292673722518,3994,10958,73,D15,0
3152,3152,234556.22414773007,HOUSE,2,1,53.4075861043899,-6.385875112244936,3895,9932,73,D15,0
3153,3153,437413.6896135249,HOUSE,4,2,53.41323860225967,-6.395418555074984,4040,10060,73,D15,0
3154,3154,324141.7029441737,HOUSE,3,1,53.39881304408268,-6.37957360284034,3901,11739,73,D15,0
3155,3155,332100.2991195087,HOUSE,3,2,53.411429907687896,-6.383465989278686,3819,11458,73,D15,0
3156,3156,341440.4391043484,APARTMENTS,2,3,53.259381232919296,-6.277834293548772,2304,5668,74,D18,0
3157,3157,561392.7037635113,APARTMENTS,3,2,53.27606443557188,-6.248807134954328,2065,4989,74,D18,0
3158,3158,589487.26394757,HOUSE,3,1,53.2787648783316,-6.250997024371651,2388,5035,74,D18,0
3159,3159,305301.96573496173,APARTMENTS,2,2,53.26349508397941,-6.241587353311755,3353,7242,74,D18,0
3160,3160,330459.49040229816,HOUSE,2,1,53.26900122019895,-6.251913039662687,2554,6088,74,D18,0
3161,3161,305331.0848353973,HOUSE,2,3,53.26268637017355,-6.251808766196471,2945,5166,74,D18,0
3162,3162,378631.0571484831,APARTMENTS,2,2,53.27143660660325,-6.263902550932309,3098,7946,74,D18,0
3163,3163,478524.02233046514,APARTMENTS,3,1,53.272812629428905,-6.267290073890163,2279,6211,74,D18,0
3164,3164,392996.0006978659,APARTMENTS,2,1,53.25718796555071,-6.256329648608575,1340,6100,74,D18,0
3165,3165,381339.8324965572,HOUSE,2,1,53.28611468627842,-6.25931929172256,3518,6548,74,D18,0
3166,3166,351942.10045658366,HOUSE,2,1,53.273380790223015,-6.251378851461594,3327,5965,74,D18,0
3167,3167,338244.1306714919,APARTMENTS,2,2,53.27021219033683,-6.265740309531351,3404,5260,74,D18,0
3168,3168,572373.7248412112,HOUSE,3,1,53.272743635081575,-6.248358575563836,3522,6888,74,D18,0
3169,3169,471218.845479581,HOUSE,3,1,53.28014752702772,-6.26474807755159,3139,4141,74,D18,0
3170,3170,722740.2435544861,HOUSE,4,3,53.26465536145564,-6.259744707872216,1660,6964,74,D18,0
3171,3171,392047.9002414123,HOUSE,2,1,53.26405271428219,-6.267911287485365,3666,7032,74,D18,0
3172,3172,687365.9666346236,HOUSE,4,2,53.26385802536325,-6.256445873575608,3056,4829,74,D18,0
3173,3173,525416.712206813,HOUSE,3,3,53.26073464144126,-6.257795268959081,2734,6182,74,D18,0
3174,3174,550882.4737006397,HOUSE,3,2,53.27026631669858,-6.246256149975712,2136,6500,74,D18,0
3175,3175,737300.9658440128,APARTMENTS,4,2,53.26914958721421,-6.255488543955895,2033,5488,74,D18,0
3176,3176,483182.2464619883,APARTMENTS,3,2,53.27366134466467,-6.268953854820691,2572,6340,74,D18,0
3177,3177,488633.4849509232,HOUSE,3,1,53.269864052916965,-6.262473831706953,2786,6689,74,D18,0
3178,3178,470537.2493298464,HOUSE,3,1,53.25843900249232,-6.259417376454543,2681,5701,74,D18,0
3179,3179,368073.85934566136,APARTMENTS,2,2,53.25585463765295,-6.254943728004793,3418,5028,74,D18,0
3180,3180,335764.9275987422,HOUSE,2,2,53.27303322698561,-6.250715207222355,3855,6204,74,D18,0
3181,3181,556763.3430836219,HOUSE,3,1,53.27765312990311,-6.256061921666879,2584,7188,74,D18,0
3182,3182,449735.0235621823,HOUSE,3,1,53.27444232830217,-6.268034773626506,3283,6994,74,D18,0
3183,3183,696578.0775973215,HOUSE,4,1,53.279673726363335,-6.26270871641338,3689,4414,74,D18,0
3184,3184,529704.6160242824,HOUSE,3,2,53.283765579800615,-6.263036993560422,3724,6509,74,D18,0
3185,3185,208635.33545692617,APARTMENTS,2,1,53.28432693716168,-6.3803074348738775,5118,8550,75,Unknown,0
3186,3186,408187.1428666255,HOUSE,4,2,53.28195251891092,-6.388812187090299,6756,9182,75,Unknown,0
3187,3187,208741.9898340012,HOUSE,2,2,53.26772552125026,-6.383101511212975,4124,9985,75,Unknown,-1
3188,3188,220693.43688865268,APARTMENTS,2,2,53.262390397724765,-6.3747779633789285,3049,11304,75,Unknown,-1
3189,3189,555098.4738197544,HOUSE,5,1,53.258540704219534,-6.364344913852236,6317,9008,75,Unknown,-1
3190,3190,416230.3591695732,HOUSE,4,2,53.27800598950597,-6.367508455934913,5333,10124,75,Unknown,0
3191,3191,357811.3286811935,HOUSE,3,2,53.278073971311066,-6.384597918456644,5254,8401,75,Unknown,0
3192,3192,94216.55706033178,APARTMENTS,1,2,53.27520810460663,-6.374544216565943,3651,8623,75,Unknown,0
3193,3193,204714.46141090017,APARTMENTS,2,2,53.27041262315597,-6.364748126256927,5669,8689,75,Unknown,0
3194,3194,212876.49042185704,HOUSE,2,1,53.28767417289956,-6.374296614925727,2999,9422,75,Unknown,0
3195,3195,212746.98908029348,HOUSE,2,1,53.28718766534596,-6.380286807983211,4804,10015,75,Unknown,0
3196,3196,501163.8780864525,HOUSE,5,2,53.28592243199984,-6.377228890798422,3117,8930,75,Unknown,0
3197,3197,203073.96240302868,HOUSE,2,2,53.29145569194309,-6.38441268097199,5354,9288,75,Unknown,0
3198,3198,552542.8314233072,APARTMENTS,5,1,53.284589383990735,-6.374093252859888,4346,8416,75,Unknown,0
3199,3199,239240.87895711785,HOUSE,2,2,53.39718738469109,-6.2877729515038085,3518,7184,76,Unknown,0
3200,3200,210892.38204214323,APARTMENTS,2,1,53.39828849080652,-6.289356380448056,2909,6880,76,Unknown,0
3201,3201,99864.51780039244,APARTMENTS,1,2,53.39764030895646,-6.29647322718292,2979,5913,76,Unknown,0
3202,3202,219258.5827348194,APARTMENTS,2,2,53.39628741052095,-6.2855144326963135,3152,7868,76,Unknown,0
3203,3203,212229.9927849236,APARTMENTS,2,2,53.39512383537926,-6.282426463870403,2950,8400,76,Unknown,0
3204,3204,201074.3774765762,HOUSE,2,2,53.40376271222271,-6.295907883555962,2950,7331,76,Unknown,0
3205,3205,248227.08772545983,HOUSE,2,1,53.40532450256213,-6.276630767254415,3461,7509,76,Unknown,0
3206,3206,342911.69100934494,APARTMENTS,3,1,53.41380948640808,-6.285983384142626,3094,8550,76,Unknown,0
3207,3207,429971.0761927327,HOUSE,4,1,53.39596000908293,-6.28341567213952,3332,7162,76,Unknown,0
3208,3208,105642.17674254354,APARTMENTS,1,2,53.40760625498997,-6.301950900893096,3305,6426,76,Unknown,0
3209,3209,256318.41537544288,APARTMENTS,2,1,53.39731329666757,-6.27865190399539,3278,5795,76,Unknown,0
3210,3210,303132.92080212594,APARTMENTS,3,2,53.41524113355716,-6.284055117825434,3229,10309,76,Unknown,0
3211,3211,246728.5809945658,APARTMENTS,2,2,53.41035615261776,-6.291870570605718,3202,6154,76,Unknown,0
3212,3212,221853.30717602905,HOUSE,2,2,53.40493373446772,-6.278726566803233,3047,7550,76,Unknown,0
3213,3213,362956.8396845013,APARTMENTS,3,2,53.40034553068345,-6.281926388989113,3007,8744,76,Unknown,0
3214,3214,216589.1400924237,HOUSE,2,1,53.39961685828751,-6.28300800302517,2948,7966,76,Unknown,0
3215,3215,517774.2297502679,APARTMENTS,4,1,53.41110353909352,-6.302183677016158,3453,6613,76,Unknown,0
3216,3216,112245.27295938984,APARTMENTS,1,1,53.41813963524127,-6.287415537515145,2576,5343,76,Unknown,0
3217,3217,338285.3738494913,HOUSE,3,2,53.39625814190634,-6.278339500125732,3385,8047,76,Unknown,0
3218,3218,248779.5988722336,APARTMENTS,2,2,53.40428180569593,-6.28744281668467,3043,7468,76,Unknown,0
3219,3219,253087.3896223798,HOUSE,2,1,53.41783230934803,-6.291674479771435,2936,8016,76,Unknown,0
3220,3220,335394.9139369632,APARTMENTS,3,2,53.403103307169005,-6.289228003835396,2998,8063,76,Unknown,0
3221,3221,207802.12712034612,HOUSE,2,1,53.40380427852386,-6.275523623009348,2748,7024,76,Unknown,0
3222,3222,198685.84026277767,APARTMENTS,2,2,53.40617401029225,-6.288739678651993,3354,7527,76,Unknown,0
3223,3223,219508.5003530139,HOUSE,2,2,53.40619458063952,-6.298773601907139,3459,7691,76,Unknown,0
3224,3224,216760.2754568821,HOUSE,2,2,53.41268263062215,-6.291750063079142,3120,7455,76,Unknown,0
3225,3225,244230.2948110561,HOUSE,2,1,53.41025111935336,-6.297731377854909,3381,7075,76,Unknown,0
3226,3226,127441.64991676997,HOUSE,1,1,53.3987378576585,-6.28503228479546,3179,6734,76,Unknown,0
3227,3227,117985.81655297252,HOUSE,1,2,53.41687228931583,-6.28463775232527,2824,7087,76,Unknown,0
3228,3228,208560.5956258243,APARTMENTS,2,1,53.41396526665257,-6.2896500324264775,2968,5786,76,Unknown,0
3229,3229,228500.84813763667,APARTMENTS,2,2,53.40656992338441,-6.278266740907134,3359,6857,76,Unknown,0
3230,3230,374771.3687860952,HOUSE,3,1,53.4122757809412,-6.298532629168035,3176,6297,76,Unknown,0
3231,3231,108937.50617020555,HOUSE,1,1,53.40522321929988,-6.282102790173079,3033,7889,76,Unknown,0
3232,3232,196759.36921470636,APARTMENTS,2,2,53.39853051076568,-6.280257029545429,3278,7114,76,Unknown,0
3233,3233,212329.58032190264,APARTMENTS,2,1,53.40532991933579,-6.279347411249675,3036,7913,76,Unknown,0
3234,3234,229841.00963924968,HOUSE,2,1,53.40118395460734,-6.299648059703552,2851,6146,76,Unknown,0
3235,3235,320888.3958493902,APARTMENTS,3,3,53.40249543418901,-6.292512180343033,3609,7781,76,Unknown,0
3236,3236,109010.84439613255,HOUSE,1,3,53.413215048404254,-6.298565829559183,3435,9924,76,Unknown,0
3237,3237,506905.4107291303,APARTMENTS,4,1,53.4178529691476,-6.284794513739425,3155,5980,76,Unknown,0
3238,3238,311082.3194157225,APARTMENTS,3,1,53.400590035604274,-6.276716248855763,3238,8304,76,Unknown,0
3239,3239,293676.5461300799,HOUSE,3,1,53.4012553054135,-6.295292342854168,2881,7809,76,Unknown,0
3240,3240,127234.74503433229,HOUSE,1,1,53.40589208830476,-6.292521019574391,3437,4971,76,Unknown,0
3241,3241,294676.4914663769,APARTMENTS,3,1,53.39865020095908,-6.296354188055554,3067,6539,76,Unknown,0
3242,3242,259583.3642250842,HOUSE,2,1,53.403680945645135,-6.293490568113797,2700,8031,76,Unknown,0
3243,3243,462686.5740227994,HOUSE,4,2,53.41159959200222,-6.297626150783128,2954,6926,76,Unknown,0
3244,3244,319651.4384974353,HOUSE,3,1,53.40522321535312,-6.2819332449552725,3041,7391,76,Unknown,0
3245,3245,339242.80355905124,HOUSE,3,2,53.41626024518737,-6.295351838380889,2905,7798,76,Unknown,0
3246,3246,229258.6520288303,HOUSE,2,1,53.404383363253054,-6.295717185674455,3857,7176,76,Unknown,0
3247,3247,109865.01974325244,HOUSE,1,2,53.39972804269382,-6.300094370754874,3195,6065,76,Unknown,0
3248,3248,297048.7522382678,HOUSE,3,1,53.41645697966057,-6.288671480516322,3577,8077,76,Unknown,0
3249,3249,203185.8984130945,HOUSE,2,1,53.40235220911544,-6.295929766025414,3373,6735,76,Unknown,0
3250,3250,110709.86822637088,HOUSE,1,1,53.41308364098264,-6.284673689574324,3052,5027,76,Unknown,0
3251,3251,217588.66419730085,APARTMENTS,2,1,53.40496677442373,-6.288848706057885,3259,5113,76,Unknown,0
3252,3252,112939.76383007431,APARTMENTS,1,2,53.416920031392735,-6.28400509535386,2754,7642,76,Unknown,0
3253,3253,230087.54702637263,APARTMENTS,2,2,53.40423519434637,-6.275353096045679,3110,6538,76,Unknown,0
3254,3254,228334.3779124489,HOUSE,2,2,53.4030076777933,-6.290152240950894,3540,5656,76,Unknown,0
3255,3255,690461.6662797921,APARTMENTS,3,1,53.35144290718237,-6.258504142851095,1839,1876,77,D2,0
3256,3256,462205.6505797489,HOUSE,2,1,53.3560772084958,-6.2660738151475135,2302,3689,77,D2,0
3257,3257,358672.19676505646,HOUSE,2,2,53.35939775705466,-6.267218557866731,1874,1833,77,D2,0
3258,3258,598929.9903283811,HOUSE,3,1,53.353627504688106,-6.258909558162523,1604,2491,77,D2,0
3259,3259,378697.7516405312,HOUSE,2,4,53.36032417309665,-6.263731167734027,1321,2335,77,D2,0
3260,3260,190927.4038478018,APARTMENTS,1,4,53.35041117818842,-6.259520710755336,2101,2796,77,D2,0
3261,3261,1152829.2833725803,HOUSE,5,1,53.355367522711134,-6.26498731643238,1264,3190,77,D2,0
